status,race_id,event_slug,event_name,race_name,date,distance_km,elevation_gain_m,city,province,official_url,admin_url,gpx_url,source,confidence,evidence,notes,uploaded,upload_status
needs_review,35641a00-d5a1-4932-99d2-237dffea0cd2,trail-de-la-contraviesa,Trail de la Contraviesa,Marcha,2026-10-18,12,600,Albuñol,Granada,https://mail.global-tempo.com/carreras.php?id=3204,https://www.trailrunningcal.com/es/e/trail-de-la-contraviesa,,,,Marcha 12/600 = same figures as row 673 (Mini Trail Ruta del Gato). Shares that course.,See row 673.,,needs_review: walk row; see row 673
found,845ead36-f0f4-413e-88d3-8157c772b1f2,trail-de-la-contraviesa,Trail de la Contraviesa,Trail de la Contraviesa,2026-10-18,25,1200,Albuñol,Granada,https://mail.global-tempo.com/carreras.php?id=3204,https://www.trailrunningcal.com/es/e/trail-de-la-contraviesa,https://www.wikiloc.com/trail-running-trails/cxm-albunol-trail-de-la-contraviesa-183564810,wikiloc,medium,"Wikiloc 'CxM ALBUNOL TRAIL DE LA CONTRAVIESA': 17.5 mi = 28.2 km / 4934 ft = 1504 m vs 25 km / 1200 m in the DB. Loop from Albunol into the Sierra de la Contraviesa, 212-890 m.","The 2023 III edition track is 29.6 km / 1511 m, so the course has consistently measured longer than the catalogue's 25 km. official_url is only a global-tempo entry page.",,"skipped: Wikiloc track is hand-drawn on a map, not GPS-recorded"
not_found,aa030d12-4ba5-40fc-b9ec-f24ed04bba13,trail-desfiladero-del-ruecas,Trail Desfiladero del Ruecas,Marcha,2026-10-18,5,200,Cañamero,Cáceres,https://www.chipserena.es/en//web-evento/13358-i-trail-desfiladero-del-ruecas,https://www.trailrunningcal.com/es/e/trail-desfiladero-del-ruecas,,,,"Marcha 5/200; I edition, no track (see row 674).","Cañamero, Cáceres; first edition.",,"skipped: I edition, no track published"
not_found,a297be8d-6b3f-407e-8887-e464274272f6,trail-desfiladero-del-ruecas,Trail Desfiladero del Ruecas,Promo,2026-10-18,12,600,Cañamero,Cáceres,https://www.chipserena.es/en//web-evento/13358-i-trail-desfiladero-del-ruecas,https://www.trailrunningcal.com/es/e/trail-desfiladero-del-ruecas,,,,"Promo 12/600; I edition, no track (see row 674).","Cañamero, Cáceres; first edition.",,"skipped: I edition, no track published"
not_found,7e5ce862-1910-4285-ad65-1bea3cdad5ee,trail-desfiladero-del-ruecas,Trail Desfiladero del Ruecas,Trail,2026-10-18,21,1050,Cañamero,Cáceres,https://www.chipserena.es/en//web-evento/13358-i-trail-desfiladero-del-ruecas,https://www.trailrunningcal.com/es/e/trail-desfiladero-del-ruecas,,,,"Trail 21/1050; I edition (not yet held). fexme.com / redex promote it; chipserena is registration only, no track. Only generic 'Desfiladero del Ruecas' hiking routes on Wikiloc.","Cañamero, Cáceres; Villuercas Geopark; first edition.",,"skipped: I edition, no track published"
needs_review,8e5a5076-682a-46a0-89b8-ad1109c63069,trail-fem-sui,Trail FemSui,Marcha,2026-10-18,11,250,Sant Antoni de Vilamajor,Barcelona,https://www.femsui.cat,https://www.trailrunningcal.com/es/e/trail-fem-sui,,,,Caminada popular 11/250; walk row. femsui.cat is a minimal Google Sites with no recorreguts page and no track. No sibling course to point at.,"Sant Antoni de Vilamajor, Barcelona; Caminaires Vilamajor.",,needs_review: walk row; no track published
found,29997ac5-bf9a-414d-ac6a-892266c69d8a,trail-fem-sui,Trail FemSui,FemSui,2026-10-18,25,1400,Sant Antoni de Vilamajor,Barcelona,https://www.femsui.cat,https://www.trailrunningcal.com/es/e/trail-fem-sui,https://es.wikiloc.com/rutas-carrera-por-montana/sant-antoni-de-vilamajor-cursa-fem-sui-trail-117702774,wikiloc,medium,"Wikiloc 'Sant Antoni de Vilamajor, Cursa FEM SUI': 29.25 km / 1446 m vs 25 km / 1400 m in the DB. Elevation nearly exact; the loop climbs El Sui in the Montseny, 253-1305 m.","Earlier editions measured 29-30 km (the 2021 track is 30.2 km); femsui.cat now advertises 25 km / 1400 m, so the course was shortened. Verify against the 2026 profile.",,
needs_review,0693c20f-0a6a-431d-b3c3-f33c112ff3c6,trail-millares,Trail Millares,Marcha,2026-10-18,9,384,Millares,Valencia,https://amidasports.com/trail-millares-2026/,https://www.trailrunningcal.com/es/e/trail-millares,,,,"Marcha 9/384; walk row. amidasports.com/trail-millares-2026 serves only 'Descargar GPX · Trail 24k' (row 681, applied); no 9 km Marcha track.","Millares, Valencia.",,needs_review: walk row; see row 681 (different course)
found,cb179282-08fa-4d6e-bc0e-4c13e12f42c3,trail-millares,Trail Millares,Sprint Trail,2026-10-18,14,556,Millares,Valencia,https://amidasports.com/trail-millares-2026/,https://www.trailrunningcal.com/es/e/trail-millares,https://es.wikiloc.com/rutas-carrera-por-montana/sprint-trail-millares-2022-106170961,wikiloc,medium,Wikiloc 'Sprint Trail Millares 2022': 11.02 km / 545 m vs 14 km / 556 m in the DB. Elevation almost exact; the distance runs 21% short.,2022 edition of the Sprint; the course has since been lengthened to 14 km. Verify before using.,,
needs_review,e24d71bb-936e-4ec8-976b-7bfe611dabab,trail-no-limits,Trail No Limits,Marcha,2026-10-18,8,,Ponts,Lleida,https://sites.google.com/view/trailnolimitsponts,https://www.trailrunningcal.com/es/e/trail-no-limits,,,,Caminada popular 8 km; walk row. The 2024 recorreguts page embeds only the 23 km (id 147972538) and 13 km (id 143702556) courses; the 8 km Caminada has no embed or track.,"Ponts, Lleida; Runners No Limits.",,needs_review: walk row; no track for the 8 km course
not_found,4acbfbce-a2d4-476d-acd1-7d20e8995c47,trail-santa-b-rbara,Trail Santa Bárbara,Carrera de la Hongueta,2026-10-18,5,,Pina de Montalgrao,Castellón,https://cronorunner.com/evento.php?ref=540-2205,https://www.trailrunningcal.com/es/e/trail-santa-b-rbara,,,,"Carrera de la Hongueta 5 km; no candidate. No 5 km recording. The 'Oficial Speed Trail Santa Bárbara 2023' (id 153179356) is a different event (15.88 km one-way, altitude 258-793 m) - name collision.","Pina de Montalgrao, Castellón; short race.",,skipped: no 5 km recording; Speed Trail Santa Bárbara is a different event
not_found,244508e0-7062-4cff-a6ad-2a6144466397,trail-turdetania,Trail Turdetania,La Turdetanita,2026-10-18,24,850,Castilblanco de los Arroyos,Sevilla,https://inscripciones.tecnocrono.com/inscripcion/xvii-cxm-turdetania-trail-2026/,https://www.trailrunningcal.com/es/e/trail-turdetania,,,,"La Turdetanita 24/850; no candidate. Only the 50 km course is recorded (id 56006140 / id 9265593, both hand-drawn per row 688; 'Trail Turdetania 2024' id 147416168). No dedicated Turdetanita (24 km) recording.","Castilblanco de los Arroyos, Sevilla; tecnocrono registration.",,skipped: only the 50 km course is recorded (hand-drawn)
found,21d345d1-9c67-4530-9b49-108bfe2e5b58,trail-turdetania,Trail Turdetania,Trail Turdetania,2026-10-18,50,1400,Castilblanco de los Arroyos,Sevilla,https://inscripciones.tecnocrono.com/inscripcion/xvii-cxm-turdetania-trail-2026/,https://www.trailrunningcal.com/es/e/trail-turdetania,https://www.wikiloc.com/trail-running-trails/turdetania-on-track-56006140,wikiloc,medium,Wikiloc 'TURDETANIA ON TRACK': 32.59 mi = 52.45 km / 2726 ft = 831 m vs 50 km / 1400 m in the DB. Loop through the Sierra Norte de Sevilla.,"Distance fits the ultra; the DB elevation runs far above the recording, which suits this rolling terrain. Alternative: 'VI TRAIL TURDETANIA, oficial', wikiloc id 9265593.",,"skipped: both Wikiloc candidates (56006140 and 9265593) are hand-drawn on a map, not GPS-recorded"
needs_review,017fdc11-10d4-4415-86cb-952bffee7071,trail-y-senderismo-calar-de-la-santa,Trail y Senderismo Calar de la Santa,Marcha,2026-10-18,10,260,Calar de la Santa,Murcia,https://www.alcanzatumeta.es/trail-de-calar-de-la-santa/,https://www.trailrunningcal.com/es/e/trail-y-senderismo-calar-de-la-santa,,,,Marcha 10/260 = same figures as row 691 (Trail).,See row 691.,,needs_review: walk row; see row 691
not_found,914a5cd3-2f14-4eb9-9881-1dc080d8b386,trail-y-senderismo-calar-de-la-santa,Trail y Senderismo Calar de la Santa,Trail,2026-10-18,10,260,Calar de la Santa,Murcia,https://www.alcanzatumeta.es/trail-de-calar-de-la-santa/,https://www.trailrunningcal.com/es/e/trail-y-senderismo-calar-de-la-santa,,,,"Trail 10/260; no candidate. Wikiloc has only generic Calar de la Santa hiking routes (Cerro el Castellar loop ~10.5 km, pinturas rupestres ~14 km), none the race course.","Calar de la Santa (Moratalla), Murcia; alcanzatumeta registration, no organizer site.",,skipped: only generic Calar de la Santa hiking routes
not_found,70075836-3170-4547-ae0b-298cdd3dfdc0,backyard-sant-salvador,Backyard Sant Salvador,Backyard Sant Salvador,2026-10-23,7,125,Sant Salvador,Tarragona,https://naturaldfn.com/backyard-tarragona/,https://www.trailrunningcal.com/es/e/backyard-sant-salvador,,,,"Backyard format: a 7 km loop repeated hourly, so there is no course file to find.",Cheap rejection by format.,,
not_found,8ca44008-4de5-40c3-80ea-15b887d7d16a,anguiano-trail,Anguiano Trail,Trail Cumbres,2026-10-24,25,1500,Anguiano,La Rioja,https://www.avaibooksports.com/inscripcion/anguiano-trail-2026/?lang=es,https://www.trailrunningcal.com/es/e/anguiano-trail,,,,Trail Cumbres 25/1500; no candidate. Only the 15 km Trail Valles course is recorded ('I AnguianoTrail 15km' id 184019649 = row 697; 'ANGUIANO TRAIL 2024' id 182067225 = also 15 km). No Cumbres (24-25 km) recording; young event (I edition 2024).,"Anguiano, La Rioja; avaibooksports registration.",,skipped: only the 15 km course is recorded
,d8b8d023-9458-4828-8c94-7d7b5b839d74,arrankudiaga-zollo-trail-lasterketa,Arrankudiaga-Zollo Trail Lasterketa,Trail Herrikoia,2026-10-24,8,410,Arrankudiaga-Zollo,Bizkaia,https://sites.google.com/view/arrankudiaga-zollotraillasterk/,https://www.trailrunningcal.com/es/e/arrankudiaga-zollo-trail-lasterketa,,,,,,,
,96a94362-52b5-491d-a62e-d5dbcc6dfbc2,arrankudiaga-zollo-trail-lasterketa,Arrankudiaga-Zollo Trail Lasterketa,Mendi Maratoi Erdia,2026-10-24,21,970,Arrankudiaga-Zollo,Bizkaia,https://sites.google.com/view/arrankudiaga-zollotraillasterk/,https://www.trailrunningcal.com/es/e/arrankudiaga-zollo-trail-lasterketa,,,,,,,
not_found,c39c325a-202e-4af0-bc30-7a1b076d153a,backyard-ultra-dama-blanca,Backyard Ultra Dama Blanca,Equipos,2026-10-24,6,175,Aigües,Alicante,https://www.backyardultradamablanca.com/,https://www.trailrunningcal.com/es/e/backyard-ultra-dama-blanca,,,,"Backyard format: a 6 km loop repeated hourly, run here as a team classification, so there is no course file.",Cheap rejection by format.,,
not_found,f90a56eb-365d-49a7-82b8-006474ecc6b4,congost-trail-challenge,Congost Trail Challenge,Vertical del Tagamanent,2026-10-24,5,630,Aiguafreda,Barcelona,https://congosttrailchallenge.cat/,https://www.trailrunningcal.com/es/e/congost-trail-challenge,,,,"Vertical of 5 km with 630 m of gain, run at night, and the official page carries no track.","Cheap rejection by format, and the event is new for 2026.",,
not_found,921799b6-a96f-49e9-9994-c31dd462decf,cursa-des-teix,Cursa des Teix,Cursa des Teix,2026-10-24,16,1050,Valldemossa,Illes Balears,https://www.elitechip.net/index.php?idcomp=7380188&zwshow=compdet,https://www.trailrunningcal.com/es/e/cursa-des-teix,,,,"Cursa des Teix 16/1050; no candidate. elitechip registration only, no track; no Wikiloc recording of the race.","Valldemossa, Mallorca; Serra de Tramuntana.",,skipped: no race recording; elitechip registration only
needs_review,c38583ae-7b48-476b-aa98-c74e8861b493,cxm-alhama-trail,CxM Alhama Trail,Marcha,2026-10-24,16,550,Cervera del Río Alhama,La Rioja,https://www.lariberacm.es/cxm-alhamatrail/,https://www.trailrunningcal.com/es/e/cxm-alhama-trail,,,,"Marcha 16/550; walk row. lariberacm.es carries no track. See row 710 (Trail Larga, applied) - a different, longer course.","Cervera del Río Alhama, La Rioja.",,needs_review: walk row; no track
not_found,3f9ba59f-e8a9-48a5-a525-dcd74eac058d,ibiza-trail-maraton,Ibiza Trail Maratón,Starter,2026-10-24,11,300,Sant Antoni de Portmany,Illes Balears,https://ibizatrailmaraton.com/,https://www.trailrunningcal.com/es/e/ibiza-trail-maraton,,,,"Starter 11/300; no candidate. Only the Marathon (48 km, id 189582458) and Media (28 km) courses are recorded on Wikiloc; no Starter (11 km) recording.","Sant Antoni de Portmany, Ibiza.",,skipped: only the Marathon and Media courses are recorded
not_found,4364d0aa-da72-4419-8c27-9f4ab30efca0,la-dragonera-trail,La Dragonera Trail,Pyro,2026-10-24,1,15,Sant Fost de Campsentelles,Barcelona,https://www.ladragoneratrail.com/,https://www.trailrunningcal.com/es/e/la-dragonera-trail,,,,1 km children's race; no course file exists or is worth one.,Cheap rejection by distance.,,
found,e5b3677a-c12e-44dc-86eb-4a07f4da05f6,la-dragonera-trail,La Dragonera Trail,Smaug,2026-10-24,8,330,Sant Fost de Campsentelles,Barcelona,https://www.ladragoneratrail.com/,https://www.trailrunningcal.com/es/e/la-dragonera-trail,https://www.strava.com/routes/3436056496078259650,official,high,ladragoneratrail.com/smuag-8k embeds this Strava route for the 8K course; rewritten from the strava-embeds.com iframe to the strava.com route URL.,"blocked: track is a Strava route (3436056496078259650); Strava requires login. The two Drive folders linked on the official page hold only photos, no GPX.",,
found,0bb5f369-8894-4170-829b-7c5a634a66ac,la-dragonera-trail,La Dragonera Trail,Draco,2026-10-24,22,930,Sant Fost de Campsentelles,Barcelona,https://www.ladragoneratrail.com/,https://www.trailrunningcal.com/es/e/la-dragonera-trail,https://es.wikiloc.com/rutas-carrera-por-montana/la-dragonera-trail-22k-243867279,official,high,"ladragoneratrail.com/draco-22k embeds this Wikiloc route, titled 'La Dragonera Trail 22K', for the 22 km / 930 m row.",Organizer-vouched.,,skipped: Wikiloc route id 243867279 deleted (404); CSV gpx_url no longer resolves
needs_review,0b856b3d-1172-4f2e-98de-b0ff5028e897,leguas-serranas,Leguas Serranas,Marcha V Leguas Serranas,2026-10-24,25,1000,La Zarza,Badajoz,https://senderismolazarza.com/?p=8025,https://www.trailrunningcal.com/es/e/leguas-serranas,,,,Marcha V Leguas Serranas 25/1000; walk row. The 25 km shares the first 17 km and last 7 km of the 50 km hiking route (row 724); no dedicated 25 km recording.,"La Zarza / Zarza de Alange, Badajoz; senderismo event. See row 724.",,needs_review: walk row; see row 724
needs_review,8cc067fb-261e-4ef3-9dee-c66f95f57419,leguas-serranas,Leguas Serranas,Marcha X Leguas Serranas,2026-10-24,50,1800,La Zarza,Badajoz,https://senderismolazarza.com/?p=8025,https://www.trailrunningcal.com/es/e/leguas-serranas,https://es.wikiloc.com/wikiloc/view.do?id=188871728,wikiloc,high,"Marcha X Leguas Serranas 50/1800; walk row. Wikiloc 'X LEGUAS SERRANAS 2024. La Zarza andando al completo.' (id 188871728): 48.05 km / 1368 m vs DB 50 km / 1800 m (-3.9% dist, elev DB-high). The exact event course. Parsed 47.33 km.",Track extracted to data/gpx/leguas-serranas-50k.gpx; race_id 8cc067fb-261e-4ef3-9dee-c66f95f57419. Not applied per the walk-row rule.,,"needs_review: walk row; official-style recording extracted, ready for manual apply"
not_found,ac2c388a-f441-4b30-a3c0-bfaf65b07105,sobrescobio-redes-trail,Sobrescobio Redes Trail,Redes Xtreme,2026-10-24,49,3200,Ríoseco,Asturias,https://redestrail.com/,https://www.trailrunningcal.com/es/e/sobrescobio-redes-trail,,,,"Redes Xtreme 49/3200; no candidate. The Xtreme (49 km) distance is not run in 2026 - redestrail.com's 2026 program is the 31 km SOT Skyrace (row 729, applied) + the SST Speedtrail. No 49 km recording found for any edition (the 2023/2024 recordings all measure ~30 km).","Ríoseco (Sobrescobio), Asturias; Skyrunner World Series.",,skipped: the 49 km distance is not run in 2026
,6127b205-6a7d-483f-94ad-34c015bb8f56,trail-alajero,Trail Alajeró,,2026-10-24,9,400,Alajeró,Santa Cruz de Tenerife,https://inscripciones.conchipcanarias.com/inscripcion/ix-trail-alajero-2026/reglamento/?lang=es,https://www.trailrunningcal.com/es/e/trail-alajero,,,,,,,
,404b8458-245f-4708-b273-0bf6d3db13b7,trail-alajero,Trail Alajeró,,2026-10-24,16,1200,Alajeró,Santa Cruz de Tenerife,https://inscripciones.conchipcanarias.com/inscripcion/ix-trail-alajero-2026/reglamento/?lang=es,https://www.trailrunningcal.com/es/e/trail-alajero,,,,,,,
,cd9c0704-5ebe-4956-a403-4bf94f8ed7c7,cxm-el-ronquillo,CxM El Ronquillo,CxM Corta,2026-10-25,13,700,El Ronquillo,Sevilla,https://inscripciones.tecnocrono.com/inscripcion/iv-cxm-el-ronquillo/?lang=es,https://www.trailrunningcal.com/es/e/cxm-el-ronquillo,,,,,,,
not_found,5e821e14-0cfa-4261-8e5b-2289abca8052,escaldada-trail,Escaldada Trail,,2026-10-25,10,320,Súria,Barcelona,https://www.instagram.com/escaldatsdesuria/,https://www.trailrunningcal.com/es/e/escaldada-trail,,,,10/320; no candidate. Same as row 743.,"Súria, Barcelona.",,"skipped: Instagram-only event, no race recording"
not_found,0d7aaded-0558-4190-ab5f-9ef90f73516c,escaldada-trail,Escaldada Trail,,2026-10-25,21,840,Súria,Barcelona,https://www.instagram.com/escaldatsdesuria/,https://www.trailrunningcal.com/es/e/escaldada-trail,,,,21/840; no candidate. Escaldada Trail (Escaldats de Súria) is an Instagram-only event with no site; no Wikiloc recording of the race - only generic Súria hiking/training routes.,"Súria, Barcelona.",,"skipped: Instagram-only event, no race recording"
not_found,b8103f19-39cd-4699-8844-ecca4cea7f3e,kilometro-vertical-de-las-hurdes-tio-picho,Kilómetro Vertical de Las Hurdes - Tío Picho,Medio Kilómetro Vertical,2026-10-25,1,400,Ladrillar,Cáceres,https://inscripciones.fedme.es/es/evento/iv-copa-de-espana-kv-cxm-xii-kilometro-vertical-de-las-hurdes-tio-picho?auto=1&frm=1&tit=1,https://www.trailrunningcal.com/es/e/kilometro-vertical-de-las-hurdes-tio-picho,,,,Half vertical of 1 km; nothing to find.,Cheap rejection by format and distance.,,
